Filename	new_filename_iteration4_manualRename	remove	size_c
20230905_erariseta_postExM_NHs-NPC-tub-H3_007	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_007		4
20230906_Erariseta-mabnup98-mono_series00	erariseta_pfa_npcsted_20230906_fm_s00		1
20230906_Erariseta-mabnup98-mono_series01	erariseta_pfa_tub-tubsted-npc-npcsted_20230906_fm_s01		4
20230906_Erariseta-mabnup98-mono_series02	erariseta_pfa_tub-tubsted-npc-npcsted_20230906_fm_s02		4
20230906_Erariseta-mono-centrin_series00	erariseta_pfa_cetnsted_20230906_fm_s00		1
20230906_Erariseta-mono-centrin_series01	erariseta_pfa_tub-tubsted_20230906_fm_s01		2
20230906_Erariseta-mono-centrin_series02	erariseta_pfa_tub-tubsted_20230906_fm_s02		2
20230906_Erariseta-mono-centrin_series03	erariseta_pfa_cetnsted_20230906_fm_s03		1
20230906_Erariseta-mono-centrin_series04	erariseta_pfa_cetnsted_20230906_fm_s04		1
20230906_Erariseta-mono-centrin_series05	erariseta_pfa_cetnsted_20230906_fm_s05		1
20230906_Erariseta-mono-centrin_series06	delete	x	4
20230906_Erariseta-mono-centrin_series07	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s07		4
20230906_Erariseta-mono-centrin_series08	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s08		4
20230906_Erariseta-mono-centrin_series09	erariseta_pfa_cetnsted_20230906_fm_s09		1
20230906_Erariseta-mono-centrin_series10	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s10		4
20230906_Erariseta-mono-centrin_series11	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s11		4
20230906_Erariseta-mono-centrin_series12	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s12		4
20230906_Erariseta-mono-centrin_series13	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s13	double check	4
20230906_Erariseta-mono-centrin_series14	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s14		4
20230906_Erariseta-mono-centrin_series15	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s15		4
20230906_Erariseta-mono-centrin_series16	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s16		4
20230906_Erariseta-mono-centrin_series17	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s17		4
20230906_Erariseta-mono-centrin_series18	erariseta_pfa_tub-tubsted-cetn-cetnsted_20230906_fm_s18		4
20230912_Erar_HD_cent_tub_Cj44_004	erariseta_pfa_cj44-tub-cetn-dna_20230912_fm_004		4
20230912_Erar_HD_cent_tub_Cj44_005	erariseta_pfa_cj44-tub-cetn-dna_20230912_fm_005		4
20230912_Erar_NHS_NPC_tub_H3_001	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_001		4
20230912_Erar_NHS_NPC_tub_H3_002	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_002		4
20230912_Erar_NHS_NPC_tub_H3_003	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_003		4
20230912_Erar_NHS_NPC_tub_h3_40x_006	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_006		4
20230912_Erar_NHS_NPC_tub_h3_40x_007	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_007		4
20230912_Erar_NHS_NPC_tub_h3_40x_008	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_008		4
20230912_Erar_NHS_NPC_tub_h3_40x_009	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_009		4
20230913_Erar_HD_NPC_tub_40x_001	erariseta_pfa_tub-npc-dna_20230913_fm_001		3
20230913_Erar_HD_NPC_tub_40x_002	erariseta_pfa_tub-npc-dna_20230913_fm_002		3
20230913_Erar_HD_NPC_tub_40x_003	erariseta_pfa_tub-npc-dna_20230913_fm_003		3
20230913_Erar_HD_NPC_tub_40x_004	erariseta_pfa_tub-npc-dna_20230913_fm_004		3
20230913_Erar_HD_NPC_tub_40x_005	erariseta_pfa_tub-npc-dna_20230913_fm_005		3
20230913_Erar_HD_NPC_tub_40x_006	erariseta_pfa_tub-npc-dna_20230913_fm_006		3
20230913_Erar_HD_NPC_tub_40x_007	erariseta_pfa_tub-npc-dna_20230913_fm_007		3
20230913_erar_HD_NPC_tub_60x_010	erariseta_pfa_tub-npc-dna_20230913_fm_010		3
20230913_erar_HD_NPC_tub_60x_011	erariseta_pfa_tub-npc-dna_20230913_fm_011		3
20231018_rcc6550_pfa_centr-tub-hoechst	rcc6550_pfa_cetn-tub-dna_20231018_cl		3
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series00	rcc10732_pfa_dna-nhs-tub_20240522_cl_s00		3
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series01	rcc10732_pfa_dna-nhs-tub_20240522_cl_s01		3
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series02	rcc10732_pfa_dna-nhs-tub_20240522_cl_s02		3
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series03	rcc10732_pfa_dna-nhs-tub_20240522_cl_s03		3
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	rcc10445_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	rcc10445_pfa_nhs-tub-dna_20230423_od_s01		3
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	rcc10445_pfa_nhs-tub-dna_20230423_od_s02		3
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	rcc10445_pfa_nhs-tub-dna_20230423_od_s03		3
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series04	rcc10445_pfa_nhs-tub-dna_20230423_od_s04		3
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	rcc10445_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	rcc10445_pfa_nhs-tub-dna_20230523_od_s01		3
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	rcc10445_pfa_nhs-tub-dna_20230523_od_s02		3
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	rcc10445_pfa_nhs-tub-dna_20230523_od_s03		3
20231121_rccgy4va_pfa_centr-tub-hoechst_series00	rcc10426_pfa_cetn-tub-dna_20231121_cl_s00		3
20231121_rccgy4va_pfa_centr-tub-hoechst_series01	rcc10426_pfa_cetn-tub-dna_20231121_cl_s01		3
20231121_rccgy4va_pfa_centr-tub-hoechst_series02	rcc10426_pfa_cetn-tub-dna_20231121_cl_s02		3
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s00		4
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s01		4
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s02		4
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s03		4
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series04	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s04		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series00	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s00		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series01	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s01		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series02	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s02		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series03	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s03		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series04	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s04		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series05	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s05		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series06	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s06		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series07	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s07		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series08	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s08		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series09	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s09		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series10	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s10		4
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series11	rcc10426_pfa_dna-tub-cetn-nhs_20240425_cl_s11		4
20230704_rcc4804_pfa_centr-tub-hoechst_series00	rcc4804_pfa_cetn-tub-dna_20230704_cl_s00		3
20230704_rcc4804_pfa_centr-tub-hoechst_series01	rcc4804_pfa_cetn-tub-dna_20230704_cl_s01		3
20230704_rcc4804_pfa_centr-tub-hoechst_series02	rcc4804_pfa_cetn-tub-dna_20230704_cl_s02		3
20230704_rcc4804_pfa_centr-tub-hoechst_series03	rcc4804_pfa_cetn-tub-dna_20230704_cl_s03		3
20230704_rcc4804_pfa_centr-tub-hoechst_series04	rcc4804_pfa_cetn-tub-dna_20230704_cl_s04		3
20230704_rcc4804_pfa_centr-tub-hoechst_series05	rcc4804_pfa_cetn-tub-dna_20230704_cl_s05		3
20230704_rcc4804_pfa_centr-tub-hoechst_series06	rcc4804_pfa_cetn-tub-dna_20230704_cl_s06		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series00	rcc4804_pfa_tub_20230705_cl_s00	double check	1
20230705_rcc4804_pfa_tub-hoechst-nhs_series01	rcc4804_pfa_tub-dna-nhs_20230705_cl_s01	x	3
20230705_rcc4804_pfa_tub-hoechst-nhs_series02	rcc4804_pfa_tub-dna-nhs_20230705_cl_s02		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series03	rcc4804_pfa_tub-dna-nhs_20230705_cl_s03	x	3
20230705_rcc4804_pfa_tub-hoechst-nhs_series04	rcc4804_pfa_tub-dna-nhs_20230705_cl_s04		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series05	rcc4804_pfa_tub-dna-nhs_20230705_cl_s05		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series06	rcc4804_pfa_tub-dna-nhs_20230705_cl_s06		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series07	rcc4804_pfa_tub-dna-nhs_20230705_cl_s07		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series08	rcc4804_pfa_tub-dna-nhs_20230705_cl_s08		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series09	rcc4804_pfa_tub-dna-nhs_20230705_cl_s09	x	3
20230705_rcc4804_pfa_tub-hoechst-nhs_series10	rcc4804_pfa_tub-dna-nhs_20230705_cl_s10		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series11	rcc4804_pfa_tub-dna-nhs_20230705_cl_s11	x	3
20230705_rcc4804_pfa_tub-hoechst-nhs_series12	rcc4804_pfa_tub-dna-nhs_20230705_cl_s12		3
20230705_rcc4804_pfa_tub-hoechst-nhs_series13	rcc4804_pfa_tub-dna-nhs_20230705_cl_s13	x	3
20230705_rcc4804_pfa_tub-hoechst-nhs_series14	rcc4804_pfa_tub-dna-nhs_20230705_cl_s14		3
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series00	rcc7769_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series01	rcc7769_pfa_dna-tub-nhs_20230616_od_s01		3
20240322_rcc6516_pfa_hoechst-centr-nhs_series00	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s00	double check	3
20240322_rcc6516_pfa_hoechst-centr-nhs_series01	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s01	double check	3
20240322_rcc6516_pfa_hoechst-centr-nhs_series02	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s02	double check	3
20240322_rcc6516_pfa_hoechst-centr-nhs_series03	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s03	double check	3
20240322_rcc6516_pfa_hoechst-centr-nhs_series04	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s04	double check	3
20240322_rcc6516_pfa_hoechst-centr-nhs_series05	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s05	double check	3
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series00	rcc10738_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series01	rcc10738_pfa_dna-tub-nhs_20230616_od_s01		3
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series02	rcc10738_pfa_dna-tub-nhs_20230616_od_s02		3
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_005	rccif-kge-ic_pfa_nhs-tub-cetn-dna_20231121_fm_005		4
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_006	rccif-kge-ic_pfa_nhs-tub-cetn-dna_20231121_fm_006		4
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_007	rccif-kge-ic_pfa_nhs-tub-cetn-dna_20231121_fm_007		4
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_008	rccif-kge-ic_pfa_nhs-tub-cetn-dna_20231121_fm_008		4
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_009	rccif-kge-ic_pfa_nhs-tub-npc-dna_20231121_fm_009		4
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_010	rccif-kge-ic_pfa_nhs-tub-npc-dna_20231121_fm_010		4
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_011	rccif-kge-ic_pfa_nhs-tub-npc-dna_20231121_fm_011		4
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series00	rcc10369_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series01	rcc10369_pfa_nhs-tub-dna_20230423_od_s01		3
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series02	rcc10369_pfa_nhs-tub-dna_20230423_od_s02		3
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_030	rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_030		4
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_031	rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_031		4
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_032	rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_032		4
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_033	rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_033		4
20230712_IFCC19-038_PFA-NHS_e7_DNA_001	rcc10431_pfa_nhs-tub-dna_20230712_fm_001		3
20230712_IFCC19-038_PFA-NHS_e7_DNA_002	rcc10431_pfa_nhs-tub-dna_20230712_fm_002		3
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_025	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_025		4
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_026	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_026		4
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_027	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_027		4
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_028	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_028		4
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_029	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_029		4
20240212_1FCC19-038_DNA-tub-cent-nhs_60x_001	rcc10431_pfa_nhs-cetn-tub-dna_20240212_fm_001		4
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series00	rcc10649_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series01	rcc10649_pfa_nhs-tub-dna_20230423_od_s01		3
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series02	rcc10649_pfa_nhs-tub-dna_20230423_od_s02		3
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series03	rcc10649_pfa_nhs-tub-dna_20230423_od_s03		3
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series00	rcc10360_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series01	rcc10360_pfa_nhs-tub-dna_20230423_od_s01		3
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series02	rcc10360_pfa_nhs-tub-dna_20230423_od_s02	double check (Jonas)	3
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s00		4
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s01		4
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s02	double check (Jonas)	4
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s03		4
20230423_RCC_Z8_pfa_OD_nhs-tub-Hoechst	rcc10956_pfa_nhs-tub-dna_20230423_od		3
20240426_rcc1491_pfa_centr-tub-hoechst_series00	rcc1491_pfa_cetn-tub-dna_20240426_cl_s00		3
20240426_rcc1491_pfa_centr-tub-hoechst_series01	rcc1491_pfa_cetn-tub-dna_20240426_cl_s01		3
20240426_rcc1491_pfa_centr-tub-hoechst_series02	rcc1491_pfa_cetn-tub-dna_20240426_cl_s02		3
20230616_RCC_3002_pfa_OD_Hoechst-tub-nhs_series00	rcc3002_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_3002_pfa_OD_Hoechst-tub-nhs_series01	rcc3002_pfa_dna-tub-nhs_20230616_od_s01		3
20230423_RCC_K1823_pfa_OD_nhs-tub-Hoechst	rcc6443_pfa_nhs-tub-dna_20230423_od		3
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s00		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s01		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s02		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s03		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series04	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s04		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series05	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s05		4
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series06	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s06		4
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_01	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_01		4
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_02	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_02		4
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_03	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_03		4
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_04	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_04		4
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_05	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_05		4
20240401_p22-43_fm_DNA_Centr_tub_NHS_60x4x_018	rcc10647_pfa_dna-cetn-tub-nhs_20240401_fm_018		4
20240401_p22-43_fm_DNA_Centr_tub_NHS_60x_017	rcc10647_pfa_dna-cetn-tub-nhs_20240401_fm_017		4
20240604_rccc2580-pfa_centr-tub-hoechst_series00	rcc10375_pfa_cetn-tub-dna_20240604_cl_s00		3
20240604_rccc2580-pfa_centr-tub-hoechst_series01	rcc10375_pfa_cetn-tub-dna_20240604_cl_s01		3
20240604_rccc2580-pfa_centr-tub-hoechst_series02	rcc10375_pfa_cetn-tub-dna_20240604_cl_s02		3
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series00	rcc3594_pfa_dna-tub-nhs_20230707_od_s00		3
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series01	rcc3594_pfa_dna-tub-nhs_20230707_od_s01		3
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series02	rcc3594_pfa_dna-tub-nhs_20230707_od_s02		3
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_001	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_001		4
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_002	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_002		4
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_003	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_003		4
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_004	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_004		4
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_011	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_011		4
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_012	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_012		4
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_013	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_013		4
20230427_rcck1260_pfa_hoechst-tub-centr-1	rcck1260_pfa_dna-tub-cetn_20230427_cl_01		3
20230427_rcck1260_pfa_hoechst-tub-centr-2	rcck1260_pfa_dna-tub-cetn_20230427_cl_02		3
20230427_rcck1260_pfa_hoechst-tub-centr-3	rcck1260_pfa_nhs_20230427_cl_03	x	1
20230427_rcck1260_pfa_hoechst-tub-centr-4	rcck1260_pfa_dna-tub-cetn_20230427_cl_04		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series00	rcck1260_pfa_dna-nhs-tub_20230516_cl_s00		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series01	rcck1260_pfa_dna-nhs-tub_20230516_cl_s01		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series02	rcck1260_pfa_dna-nhs-tub_20230516_cl_s02		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series03	rcck1260_pfa_dna-nhs-tub_20230516_cl_s03		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series04	rcck1260_pfa_dna-nhs-tub_20230516_cl_s04		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series05	rcck1260_pfa_dna-nhs-tub_20230516_cl_s05		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series06	rcck1260_pfa_dna-nhs-tub_20230516_cl_s06		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series07	rcck1260_pfa_dna-nhs-tub_20230516_cl_s07		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series08	rcck1260_pfa_dna-nhs-tub_20230516_cl_s08		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series09	rcck1260_pfa_dna-nhs-tub_20230516_cl_s09		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series10	rcck1260_pfa_dna-nhs-tub_20230516_cl_s10		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series11	rcck1260_pfa_dna-nhs-tub_20230516_cl_s11		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series12	rcck1260_pfa_dna-nhs-tub_20230516_cl_s12		3
20230516_rcck1260_pfa_hoechst-nhs-tub_series13	rcck1260_pfa_dna-nhs-tub_20230516_cl_s13		3
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series00	rcc10895_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series01	rcc10895_pfa_nhs-tub-dna_20230523_od_s01		3
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series00	rcc10933_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series01	rcc10933_pfa_nhs-tub-dna_20230523_od_s01		3
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series02	rcc10933_pfa_nhs-tub-dna_20230523_od_s02		3
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series00	rcc10895_pfa_dna-tub-nhs_20230531_od_s00	x	3
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series01	rcc10895_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series02	rcc10895_pfa_dna-tub-nhs_20230531_od_s02		3
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series03	rcc10895_pfa_dna-tub-nhs_20230531_od_s03		3
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series04	rcc10895_pfa_dna-tub-nhs_20230531_od_s04		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series00	rcc10933_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series01	rcc10933_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series02	rcc10933_pfa_dna-tub-nhs_20230531_od_s02		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series03	rcc10933_pfa_dna-tub-nhs_20230531_od_s03		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series04	rcc10933_pfa_dna-tub-nhs_20230531_od_s04		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series05	rcc10933_pfa_dna-tub-nhs_20230531_od_s05		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series06	rcc10933_pfa_dna-tub-nhs_20230531_od_s06		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series07	rcc10933_pfa_dna-tub-nhs_20230531_od_s07		3
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series08	rcc10933_pfa_dna-tub-nhs_20230531_od_s08		3
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series00	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s00		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series01	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s01		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series02	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s02		4
