Files	Views	Series
culture_collection_zips/bmcc868_pfa_tub_20240222_hs_03.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_03	0
culture_collection_zips/bmcc8_pfa_dna_20240214_hs_11.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/bmcc16_pfa_dna_20240213_hs_03.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_03	0
culture_collection_zips/rcc10642_pfa_dna-cetn-nhs-tub_20240207_od.ome.zarr.zip	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s00,rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s01,rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s02,rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s03	0,1,2,3
culture_collection_zips/tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_01.ome.zarr.zip	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_01	0
culture_collection_zips/bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_02.ome.zarr.zip	bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_02	0
culture_collection_zips/rcc7050_pfa_cetn-tub-dna_20252103_cl_03.ome.zarr.zip	rcc7050_pfa_cetn-tub-dna_20252103_cl_03	0
culture_collection_zips/rcc6716_pfa_cetn-tub-dna_20252103_cl_01.ome.zarr.zip	rcc6716_pfa_cetn-tub-dna_20252103_cl_01	0
culture_collection_zips/bmcc868_pfa_dna_20240222_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_01	0
culture_collection_zips/bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_03.ome.zarr.zip	bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_03_s00,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_03_s01,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_03_s02	0,1,2
culture_collection_zips/bmcc4_pfa_cetn_20240214_hs_11.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/rcc10746_pfa_dna-tub-nhs_20230829_csd_06.ome.zarr.zip	rcc10746_pfa_dna-tub-nhs_20230829_csd_06	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_17.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_17	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_03.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_03	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_05.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_05	0
culture_collection_zips/rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_13.ome.zarr.zip	rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_13	0
culture_collection_zips/rcc3436_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc3436_pfa_dna-tub-nhs_20230616_od_s00,rcc3436_pfa_dna-tub-nhs_20230616_od_s01,rcc3436_pfa_dna-tub-nhs_20230616_od_s02	0,1,2
culture_collection_zips/rcc6444_pfa_dna-nhs-tub_20230705_cl_04.ome.zarr.zip	rcc6444_pfa_dna-nhs-tub_20230705_cl_04	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_09.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_09	0
culture_collection_zips/rcc1490_pfa_tub-cetn_20252103_cl_04.ome.zarr.zip	rcc1490_pfa_tub-cetn_20252103_cl_04	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_18.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_18	0
culture_collection_zips/rcck1260_pfa_dna-nhs-tub_20230516_cl.ome.zarr.zip	rcck1260_pfa_dna-nhs-tub_20230516_cl_s00,rcck1260_pfa_dna-nhs-tub_20230516_cl_s00_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s01,rcck1260_pfa_dna-nhs-tub_20230516_cl_s01_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s02,rcck1260_pfa_dna-nhs-tub_20230516_cl_s02_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s03,rcck1260_pfa_dna-nhs-tub_20230516_cl_s03_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s04,rcck1260_pfa_dna-nhs-tub_20230516_cl_s04_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s05,rcck1260_pfa_dna-nhs-tub_20230516_cl_s05_deconv,rcck1260_pfa_dna-nhs-tub_20230516_cl_s06,rcck1260_pfa_dna-nhs-tub_20230516_cl_s06_deconv	0,1,2,3,4,5,6,7,8,9,10,11,12,13
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_02.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_02	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_16.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_16	0
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_04.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_04	0
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_14.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_14	0
culture_collection_zips/bmcc4_pfa_nhs_20240214_hs_11.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_06.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_06	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_09.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_09	0
culture_collection_zips/rcck0961_pfa_tub-cetn-dna_20251803_cl_05.ome.zarr.zip	rcck0961_pfa_tub-cetn-dna_20251803_cl_05	0
culture_collection_zips/rcc6219_pfa_cetn-tub-dna_20240404_cl.ome.zarr.zip	rcc6219_pfa_cetn-tub-dna_20240404_cl_s00,rcc6219_pfa_cetn-tub-dna_20240404_cl_s01,rcc6219_pfa_cetn-tub-dna_20240404_cl_s02,rcc6219_pfa_cetn-tub-dna_20240404_cl_s03	0,1,2,3
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230905_fm_03.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_03	0
culture_collection_zips/rcc6343_pfa_azo49_20240829_hs_10.ome.zarr.zip	rcc6343_pfa_azo49-tub_20240829_hs_10	0
culture_collection_zips/rcc2321_pfa_dna-tub-nhs_20230829_csd_04.ome.zarr.zip	rcc2321_pfa_dna-tub-nhs_20230829_csd_04	0
culture_collection_zips/rcc10369_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc10369_pfa_nhs-tub-dna_20230423_od_s00,rcc10369_pfa_nhs-tub-dna_20230423_od_s01,rcc10369_pfa_nhs-tub-dna_20230423_od_s02	0,1,2
culture_collection_zips/rcc10822_pfa_cetn-tub-dna_20231025_cl.ome.zarr.zip	rcc10822_pfa_cetn-tub-dna_20231025_cl	0
culture_collection_zips/c1975_pfa_tub-cetn-dna_20251803_cl_06.ome.zarr.zip	c1975_pfa_tub-cetn-dna_20251803_cl_06	0
culture_collection_zips/rcc3536_pfa_dna-tub-nhs-na_20230718_csd_02.ome.zarr.zip	rcc3536_pfa_dna-tub-nhs-na_20230718_csd_02	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_05.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_05	0
culture_collection_zips/bmcc33_pfa_nhs_20240212_hs_03.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_03	0
culture_collection_zips/rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_04.ome.zarr.zip	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_04	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_19.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_19	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_05.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_05	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_22.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_22	0
culture_collection_zips/rccs1-6_pfa_nhs-tub-dna_20230426_fm_01.ome.zarr.zip	rccs1-6_pfa_nhs-tub-dna_20230426_fm_01	0
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_01.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_01	0
culture_collection_zips/rcc6324_pfa_dna-tub-nhs_20230816_csd_03.ome.zarr.zip	rcc6324_pfa_dna-tub-nhs_20230816_csd_03	0
culture_collection_zips/rcc6675_pfa_dna_20250314_hs_03.ome.zarr.zip	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_03	0
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_13.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_13	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_12.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_12	0
culture_collection_zips/rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_20.ome.zarr.zip	rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_20	0
culture_collection_zips/rcc6343_pfa_glypep1_20240829_hs_05.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_05	0
culture_collection_zips/rcc1521_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc1521_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_04.ome.zarr.zip	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_04	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_10.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_10	0
culture_collection_zips/bmcc4_pfa_tub_20240214_hs_09.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_09	0
culture_collection_zips/rcc6604_pfa_cetn-tub-dna_20252103_cl_02.ome.zarr.zip	rcc6604_pfa_cetn-tub-dna_20252103_cl_02	0
culture_collection_zips/tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_05.ome.zarr.zip	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_05	0
culture_collection_zips/rcc10719_pfa_polye-tub-nhs_20230905_hs_03.ome.zarr.zip	rcc10719_pfa_polye-tub-nhs_20230905_hs_03	0
culture_collection_zips/rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_03.ome.zarr.zip	rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_03_s00,rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_03_s00_deconv	0,1
culture_collection_zips/rcc6327_pfa_tub_20240829_hs_08.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_08	0
culture_collection_zips/rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_09.ome.zarr.zip	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_09	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_04.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_04	0
culture_collection_zips/rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_12.ome.zarr.zip	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_12	0
culture_collection_zips/rcc6604_pfa_cetn-tub-dna_20252103_cl_03.ome.zarr.zip	rcc6604_pfa_cetn-tub-dna_20252103_cl_03	0
culture_collection_zips/rcc4660_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc4660_pfa_nhs-tub-dna_20230423_od_s00,rcc4660_pfa_nhs-tub-dna_20230423_od_s01	0,1
culture_collection_zips/rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_08.ome.zarr.zip	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_08	0
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_13.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_13	0
culture_collection_zips/bmcc4_pfa_nhs_20240214_hs_02.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_02	0
culture_collection_zips/rcc10709_pfa_dna-tub-nhs_20230815_csd_02.ome.zarr.zip	rcc10709_pfa_dna-tub-nhs_20230815_csd_02	0
culture_collection_zips/rcc6387_pfa_dna-tub-nhs-na_20230720_csd_03.ome.zarr.zip	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_03	0
culture_collection_zips/rcc7050_pfa_cetn-tub-dna_20252103_cl_06.ome.zarr.zip	rcc7050_pfa_cetn-tub-dna_20252103_cl_06	0
culture_collection_zips/rcc6684_pfa_cetn-tub-dna_20240426_cl.ome.zarr.zip	rcc6684_pfa_cetn-tub-dna_20240426_cl_s00,rcc6684_pfa_cetn-tub-dna_20240426_cl_s01	0,1
culture_collection_zips/tokyo_pfa_bod-tub-dna_20230705_fm_05.ome.zarr.zip	tokyo_pfa_bod-tub-dna_20230705_fm_05	0
culture_collection_zips/rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_19.ome.zarr.zip	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_19	0
culture_collection_zips/rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_03.ome.zarr.zip	rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_03	0
culture_collection_zips/rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_06.ome.zarr.zip	rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_06	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn_20230625_fm_02.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn_20230625_fm_02	0
culture_collection_zips/rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_05.ome.zarr.zip	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_05	0
culture_collection_zips/bmcc129_pfa_dna-tub-cetn_20231201_cl.ome.zarr.zip	bmcc129_pfa_dna-tub-cetn_20231201_cl_s00_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s01_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s02_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s03_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s04_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s05,bmcc129_pfa_dna-tub-cetn_20231201_cl_s05_deconv,bmcc129_pfa_dna-tub-cetn_20231201_cl_s06,bmcc129_pfa_dna-tub-cetn_20231201_cl_s06_deconv	1,3,5,7,9,10,11,12,13
culture_collection_zips/rcc10930_pfa_dna-cetn-tub-nhs_20240401_fm_15.ome.zarr.zip	rcc10930_pfa_dna-cetn-tub-nhs_20240401_fm_15	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_08.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_08	0
culture_collection_zips/bmcc868_pfa_tub_20240212_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_02	0
culture_collection_zips/tokyo_pfa_nhs-tub-npc-dna_20230913_fm_12.ome.zarr.zip	tokyo_pfa_nhs-tub-npc-dna_20230913_fm_12	0
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_03.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_03	0
culture_collection_zips/rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_05.ome.zarr.zip	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_05	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_17.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_17	0
culture_collection_zips/rccs1-6_pfa_nhs-tub-dna_20230424_csd_03.ome.zarr.zip	rccs1-6_pfa_nhs-tub-dna_20230424_csd_03	0
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_19.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_19	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_09.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_09	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_03.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_03_s00	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_06.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_06	0
culture_collection_zips/bmcc16_pfa_nhs_20240213_hs_02.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_02	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240229_fm_02.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240229_fm_02	0
culture_collection_zips/bmcc607_pfa_dna-tub-cetn_20240118_cl.ome.zarr.zip	bmcc607_pfa_dna-tub-cetn_20240118_cl_s00,bmcc607_pfa_dna-tub-cetn_20240118_cl_s01,bmcc607_pfa_dna-tub-cetn_20240118_cl_s02,bmcc607_pfa_dna-tub-cetn_20240118_cl_s03,bmcc607_pfa_dna-tub-cetn_20240118_cl_s04,bmcc607_pfa_dna-tub-cetn_20240118_cl_s05,bmcc607_pfa_dna-tub-cetn_20240118_cl_s06,bmcc607_pfa_dna-tub-cetn_20240118_cl_s07,bmcc607_pfa_dna-tub-cetn_20240118_cl_s08	0,1,2,3,4,5,6,7,8
culture_collection_zips/bmcc8_pfa_tub_20240214_hs_11.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_08.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_08	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_06.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_06	0
culture_collection_zips/rcc10719_pfa_azo49-tub-nhs_20230905_hs_04.ome.zarr.zip	rcc10719_pfa_azo49-tub-nhs_20230905_hs_04	0
culture_collection_zips/rcc6327_pfa_azo49_20240829_hs_06.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_06	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_01.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_01	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_12.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_12	0
culture_collection_zips/tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_04.ome.zarr.zip	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_04	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_03.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_03	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_02.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_02	0
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_14.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_14	0
culture_collection_zips/bmcc28_pfa_dna-cetn-nhs-tub_20240216_od.ome.zarr.zip	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s00,bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s01,bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s02,bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s03,bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s04	0,1,2,3,4
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_07.ome.zarr.zip	rcc6343_pfa_azo49-tub_20240829_hs_07	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_07.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_07	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_22.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_22	0
culture_collection_zips/tokyo_pfa_nhs-cetn-dna_20230717_fm_17.ome.zarr.zip	tokyo_pfa_nhs-cetn-dna_20230717_fm_17	0
culture_collection_zips/rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_03.ome.zarr.zip	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_03	0
culture_collection_zips/bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl.ome.zarr.zip	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s00,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s00_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s01,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s01_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s02,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s02_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s03,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s03_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s04,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s04_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s05,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s05_deconv,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s06,bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s06_deconv	0,1,2,3,4,5,6,7,8,9,10,11,12,13
culture_collection_zips/rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_07.ome.zarr.zip	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_07	0
culture_collection_zips/rccif-kge-ic_pfa_nhs-tub-npc-dna_20231121_fm_10.ome.zarr.zip	rccif-kge-ic_pfa_nhs-tub-npc-dna_20231121_fm_10	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_13.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_13	0
culture_collection_zips/rcc6716_pfa_cetn-tub-dna_20252103_cl_05.ome.zarr.zip	rcc6716_pfa_cetn-tub-dna_20252103_cl_05	0
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230912_fm_09.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_09	0
culture_collection_zips/bmcc692_hpf_nhs-cetn-tub-dna_20240307_fm_06.ome.zarr.zip	bmcc692_hpf_nhs-cetn-tub-dna_20240307_fm_06	0
culture_collection_zips/rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_07.ome.zarr.zip	rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_07	0
culture_collection_zips/bmcc8_pfa_dna_20240214_hs_03.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_03	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_07.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_07	0
culture_collection_zips/rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_10.ome.zarr.zip	rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_10	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_09.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_09	0
culture_collection_zips/rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_04.ome.zarr.zip	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_04	0
culture_collection_zips/bmcc472_pfa_dna-tub-cetn_20240115_cl.ome.zarr.zip	bmcc472_pfa_dna-tub-cetn_20240115_cl_s00_deconv_align,bmcc472_pfa_dna-tub-cetn_20240115_cl_s01_deconv,bmcc472_pfa_dna-tub-cetn_20240115_cl_s02_deconv,bmcc472_pfa_dna-tub-cetn_20240115_cl_s03,bmcc472_pfa_dna-tub-cetn_20240115_cl_s03_deconv,bmcc472_pfa_dna-tub-cetn_20240115_cl_s04,bmcc472_pfa_dna-tub-cetn_20240115_cl_s04_deconv,bmcc472_pfa_dna-tub-cetn_20240115_cl_s05,bmcc472_pfa_dna-tub-cetn_20240115_cl_s05_deconv,bmcc472_pfa_dna-tub-cetn_20240115_cl_s06,bmcc472_pfa_dna-tub-cetn_20240115_cl_s06_deconv	2,4,6,7,8,9,10,11,12,13,14
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_24.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_24	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_02.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_02	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_13.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_13	0
culture_collection_zips/rcc6336_pfa_dna-nhs-tub_20230815_cl.ome.zarr.zip	rcc6336_pfa_dna-nhs-tub_20230815_cl_s00,rcc6336_pfa_dna-nhs-tub_20230815_cl_s00_deconv,rcc6336_pfa_dna-nhs-tub_20230815_cl_s01,rcc6336_pfa_dna-nhs-tub_20230815_cl_s01_deconv,rcc6336_pfa_dna-nhs-tub_20230815_cl_s02,rcc6336_pfa_dna-nhs-tub_20230815_cl_s02_deconv	0,1,2,3,4,5
culture_collection_zips/rcc10719_pfa_azo49-tub-nhs_20230905_hs_01.ome.zarr.zip	rcc10719_pfa_azo49-tub-nhs_20230905_hs_01	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_07.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_07	0
culture_collection_zips/rcc696rcc10662_pfa_dna-tub-nhs-na_20230720_csd_01.ome.zarr.zip	rcc696rcc10662_pfa_dna-tub-nhs-na_20230720_csd_01	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_08.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_08	0
culture_collection_zips/rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_09.ome.zarr.zip	rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_09	0
culture_collection_zips/bmcc10_pfa_dna-cetn-nhs-tub_20240203_od.ome.zarr.zip	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s00,bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s01,bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s02,bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s03	0,1,2,3
culture_collection_zips/bmcc868_pfa_dna_20240213_hs_06.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_06	0
culture_collection_zips/rcc6343_pfa_glypep1_20240829_hs_02.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_02	0
