original_name	new_name_iter1	missing_values
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_06	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_06	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_07	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_07	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_08	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_08	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_09	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_09	
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_003	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_003	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_004	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_004	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_005	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_005	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_006	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_006	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_007	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_007	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_008	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_008	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_009	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_009	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_010	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_010	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_001	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_001	pfa
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_002	rcc2538_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_002	pfa
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511_pfa_dna-tub-nhs_20230829_csd_01	
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511_pfa_dna-tub-nhs_20230829_csd_02	
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511_pfa_dna-tub-nhs_20230829_csd_03	
20240401_3511_fm_DNA_Centr_tub_NHS_60x_019	rcc3511_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_019	pfa
20240401_3511_fm_DNA_Centr_tub_NHS_60x_020	rcc3511_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_020	pfa
20240401_3511_fm_DNA_Centr_tub_NHS_60x_021	rcc3511_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_021	pfa
20231018_rcc3656_pfa_centr-tub-hoechst_series00	rcc3656_pfa_cetn-tub-dna_20231018_MISSINGNAME_s00	cl
20231018_rcc3656_pfa_centr-tub-hoechst_series01	rcc3656_pfa_cetn-tub-dna_20231018_MISSINGNAME_s01	cl
20231018_rcc3656_pfa_centr-tub-hoechst_series02	rcc3656_pfa_cetn-tub-dna_20231018_MISSINGNAME_s02	cl
20231018_rcc3656_pfa_centr-tub-hoechst_series03	rcc3656_pfa_cetn-tub-dna_20231018_MISSINGNAME_s03	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series00	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s00	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series01	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s01	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series02	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s02	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series03	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s03	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series04	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s04	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series05	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s05	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series06	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s06	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series07	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s07	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series08	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s08	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series09	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s09	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series10	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s10	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series11	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s11	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series12	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s12	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series13	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s13	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series14	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s14	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series15	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s15	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series16	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s16	cl
20240325_rcc3656_pfa_hoechst-nhs-centr_series17	rcc3656_pfa_dna-nhs-cetn_20240325_MISSINGNAME_s17	cl
20230918_rcc3387b_pfa_centr-tub-hoechst_series00	rcc3387b_pfa_cetn-tub-dna_20230918_MISSINGNAME_s00	cl
20230918_rcc3387b_pfa_centr-tub-hoechst_series01	rcc3387b_pfa_cetn-tub-dna_20230918_MISSINGNAME_s01	cl
20230918_rcc3387b_pfa_centr-tub-hoechst_series02	rcc3387b_pfa_cetn-tub-dna_20230918_MISSINGNAME_s02	cl
20230918_rcc3387b_pfa_centr-tub-hoechst_series03	rcc3387b_pfa_cetn-tub-dna_20230918_MISSINGNAME_s03	cl
20240401_3384_fm_DNA_Centr_tub_NHS_60x_022	rcc3384_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_022	pfa
20240401_3384_fm_DNA_Centr_tub_NHS_60x_023	rcc3384_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_023	pfa
20240401_3384_fm_DNA_Centr_tub_NHS_60x_024	rcc3384_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_024	pfa
20230815_rcc6336_pfa_hoechst-nhs-tub_series00	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s00	cl
20230815_rcc6336_pfa_hoechst-nhs-tub_series01	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s01	cl
20230815_rcc6336_pfa_hoechst-nhs-tub_series02	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s02	cl
20230815_rcc6336_pfa_hoechst-nhs-tub_series03	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s03	cl
20230815_rcc6336_pfa_hoechst-nhs-tub_series04	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s04	cl
20230815_rcc6336_pfa_hoechst-nhs-tub_series05	rcc6336_pfa_dna-nhs-tub_20230815_MISSINGNAME_s05	cl
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_001	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_001	
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_002	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_002	
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_003	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_003	
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_004	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_004	
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series00	rcc10862_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series01	rcc10862_pfa_nhs-tub-dna_20230523_od_s01	
20240604_rccp22-57-pfa_centr-tub-hoechst_series00	rcc10731_pfa_cetn-tub-dna_20240604_MISSINGNAME_s00	cl
20240604_rccp22-57-pfa_centr-tub-hoechst_series01	rcc10731_pfa_cetn-tub-dna_20240604_MISSINGNAME_s01	cl
20240604_rccp22-57-pfa_centr-tub-hoechst_series02	rcc10731_pfa_cetn-tub-dna_20240604_MISSINGNAME_s02	cl
20230824_Erariseta_HPF_HD_bod_NHGS647_001	erariseta_hpf_dna-bod-nhs_20230824_fm_001_MISSINGCHANNELS	
20230831_unexpanded-erariseta_NHS_DNA_001	erariseta_MISSINGFIX_nhs-dna_20230831_fm_001	pfa
20230831_unexpanded-erariseta_NHS_DNA_002	erariseta_MISSINGFIX_nhs-dna_20230831_fm_002	pfa
20230831_unexpanded-erariseta_NHS_DNA_003	erariseta_MISSINGFIX_nhs-dna_20230831_fm_003	pfa
20230831_unexpanded-erariseta_NHS_DNA_004	erariseta_MISSINGFIX_nhs-dna_20230831_fm_004	pfa
20230831_unexpanded-erariseta_NHS_DNA_005	erariseta_MISSINGFIX_nhs-dna_20230831_fm_005	pfa
20230831_unexpanded-erariseta_NHS_DNA_006	erariseta_MISSINGFIX_nhs-dna_20230831_fm_006	pfa
20230831_unexpanded-erariseta_NHS_DNA_011	erariseta_MISSINGFIX_nhs-dna_20230831_fm_011	pfa
20230831_unexpanded-erariseta_NHS_DNA_012	erariseta_MISSINGFIX_nhs-dna_20230831_fm_012	pfa
20230831_unexpanded-erariseta_NHS_DNA_013	erariseta_MISSINGFIX_nhs-dna_20230831_fm_013	pfa
20230831_unexpanded-tokyo_NHS_DNA_007	tokyo_MISSINGFIX_nhs-dna_20230831_fm_007	pfa
20230831_unexpanded-tokyo_NHS_DNA_008	tokyo_MISSINGFIX_nhs-dna_20230831_fm_008	pfa
20230831_unexpanded-tokyo_NHS_DNA_009	tokyo_MISSINGFIX_nhs-dna_20230831_fm_009	pfa
20230831_unexpanded-tokyo_NHS_DNA_010	tokyo_MISSINGFIX_nhs-dna_20230831_fm_010	pfa
20230905_Erariseta_Cysts_HD_cent_tub_nhs_002	erariseta_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_002	pfa
20230905_erariseta_postExM_NHS-tub-dna_001	erariseta_MISSINGFIX_nhs-tub-dna_20230905_fm_001	pfa
20230905_erariseta_postExM_NHS-tub-dna_002	erariseta_MISSINGFIX_nhs-tub-dna_20230905_fm_002	pfa
20230905_erariseta_postExM_NHS_NPC-tub-H3_005	erariseta_MISSINGFIX_nhs_20230905_fm_005_MISSINGCHANNELS	pfa
20230905_erariseta_postExM_NHs-NPC-tub-H3_003	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230905_fm_003	pfa
20230905_erariseta_postExM_NHs-NPC-tub-H3_004	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230905_fm_004	pfa
20230905_erariseta_postExM_NHs-NPC-tub-H3_006	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230905_fm_006	pfa
20230905_erariseta_postExM_NHs-NPC-tub-H3_007	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230905_fm_007	pfa
20230906_Erariseta-mabnup98-mono_series00	erariseta_MISSINGFIX_npc-tub_20230906_fm_s00_TOOMANYCHANNELS	pfa
20230906_Erariseta-mabnup98-mono_series01	erariseta_MISSINGFIX_npc-tub_20230906_fm_s01_MISSINGCHANNELS	pfa
20230906_Erariseta-mabnup98-mono_series02	erariseta_MISSINGFIX_npc-tub_20230906_fm_s02_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series00	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s00_TOOMANYCHANNELS	pfa
20230906_Erariseta-mono-centrin_series01	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s01	pfa
20230906_Erariseta-mono-centrin_series02	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s02	pfa
20230906_Erariseta-mono-centrin_series03	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s03_TOOMANYCHANNELS	pfa
20230906_Erariseta-mono-centrin_series04	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s04_TOOMANYCHANNELS	pfa
20230906_Erariseta-mono-centrin_series05	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s05_TOOMANYCHANNELS	pfa
20230906_Erariseta-mono-centrin_series06	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s06_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series07	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s07_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series08	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s08_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series09	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s09_TOOMANYCHANNELS	pfa
20230906_Erariseta-mono-centrin_series10	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s10_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series11	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s11_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series12	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s12_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series13	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s13_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series14	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s14_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series15	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s15_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series16	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s16_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series17	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s17_MISSINGCHANNELS	pfa
20230906_Erariseta-mono-centrin_series18	erariseta_MISSINGFIX_tub-cetn_20230906_fm_s18_MISSINGCHANNELS	pfa
20230912_Erar_HD_cent_tub_Cj44_004	erariseta_MISSINGFIX_dna-cetn-tub-cj44_20230912_fm_004	pfa
20230912_Erar_HD_cent_tub_Cj44_005	erariseta_MISSINGFIX_dna-cetn-tub-cj44_20230912_fm_005	pfa
20230912_Erar_NHS_NPC_tub_H3_001	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_001	pfa
20230912_Erar_NHS_NPC_tub_H3_002	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_002	pfa
20230912_Erar_NHS_NPC_tub_H3_003	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_003	pfa
20230912_Erar_NHS_NPC_tub_h3_40x_006	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_006	pfa
20230912_Erar_NHS_NPC_tub_h3_40x_007	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_007	pfa
20230912_Erar_NHS_NPC_tub_h3_40x_008	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_008	pfa
20230912_Erar_NHS_NPC_tub_h3_40x_009	erariseta_MISSINGFIX_nhs-npc-tub-h3_20230912_fm_009	pfa
20230913_Erar_HD_NPC_tub_40x_001	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_001	pfa
20230913_Erar_HD_NPC_tub_40x_002	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_002	pfa
20230913_Erar_HD_NPC_tub_40x_003	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_003	pfa
20230913_Erar_HD_NPC_tub_40x_004	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_004	pfa
20230913_Erar_HD_NPC_tub_40x_005	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_005	pfa
20230913_Erar_HD_NPC_tub_40x_006	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_006	pfa
20230913_Erar_HD_NPC_tub_40x_007	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_007	pfa
20230913_erar_HD_NPC_tub_60x_010	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_010	pfa
20230913_erar_HD_NPC_tub_60x_011	erariseta_MISSINGFIX_dna-npc-tub_20230913_fm_011	pfa
20231018_rcc6550_pfa_centr-tub-hoechst	rcc6550_pfa_cetn-tub-dna_20231018_MISSINGNAME	cl
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series00	rcc10732_pfa_dna-nhs-tub_20240522_MISSINGNAME_s00	cl
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series01	rcc10732_pfa_dna-nhs-tub_20240522_MISSINGNAME_s01	cl
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series02	rcc10732_pfa_dna-nhs-tub_20240522_MISSINGNAME_s02	cl
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series03	rcc10732_pfa_dna-nhs-tub_20240522_MISSINGNAME_s03	cl
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	rcc10445_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	rcc10445_pfa_nhs-tub-dna_20230423_od_s01	
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	rcc10445_pfa_nhs-tub-dna_20230423_od_s02	
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	rcc10445_pfa_nhs-tub-dna_20230423_od_s03	
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series04	rcc10445_pfa_nhs-tub-dna_20230423_od_s04	
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	rcc10445_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	rcc10445_pfa_nhs-tub-dna_20230523_od_s01	
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	rcc10445_pfa_nhs-tub-dna_20230523_od_s02	
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	rcc10445_pfa_nhs-tub-dna_20230523_od_s03	
20231121_rccgy4va_pfa_centr-tub-hoechst_series00	rcc10426_pfa_cetn-tub-dna_20231121_MISSINGNAME_s00	cl
20231121_rccgy4va_pfa_centr-tub-hoechst_series01	rcc10426_pfa_cetn-tub-dna_20231121_MISSINGNAME_s01	cl
20231121_rccgy4va_pfa_centr-tub-hoechst_series02	rcc10426_pfa_cetn-tub-dna_20231121_MISSINGNAME_s02	cl
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s00	
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s01	
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s02	
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s03	
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series04	rcc10445_pfa_dna-cetn-nhs-tub_20240207_od_s04	
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series00	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s00	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series01	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s01	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series02	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s02	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series03	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s03	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series04	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s04	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series05	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s05	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series06	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s06	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series07	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s07	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series08	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s08	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series09	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s09	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series10	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s10	cl
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series11	rcc10426_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s11	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series00	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s00	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series01	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s01	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series02	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s02	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series03	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s03	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series04	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s04	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series05	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s05	cl
20230704_rcc4804_pfa_centr-tub-hoechst_series06	rcc4804_pfa_cetn-tub-dna_20230704_MISSINGNAME_s06	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series00	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s00_TOOMANYCHANNELS	cl,tub
20230705_rcc4804_pfa_tub-hoechst-nhs_series01	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s01	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series02	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s02	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series03	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s03	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series04	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s04	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series05	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s05	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series06	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s06	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series07	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s07	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series08	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s08	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series09	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s09	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series10	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s10	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series11	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s11	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series12	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s12	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series13	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s13	cl
20230705_rcc4804_pfa_tub-hoechst-nhs_series14	rcc4804_pfa_tub-dna-nhs_20230705_MISSINGNAME_s14	cl
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series00	rcc7769_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series01	rcc7769_pfa_dna-tub-nhs_20230616_od_s01	
20240322_rcc6516_pfa_hoechst-centr-nhs_series00	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s00	cl
20240322_rcc6516_pfa_hoechst-centr-nhs_series01	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s01	cl
20240322_rcc6516_pfa_hoechst-centr-nhs_series02	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s02	cl
20240322_rcc6516_pfa_hoechst-centr-nhs_series03	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s03	cl
20240322_rcc6516_pfa_hoechst-centr-nhs_series04	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s04	cl
20240322_rcc6516_pfa_hoechst-centr-nhs_series05	rcc6516_pfa_dna-cetn-nhs_20240322_MISSINGNAME_s05	cl
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series00	rcc10738_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series01	rcc10738_pfa_dna-tub-nhs_20230616_od_s01	
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series02	rcc10738_pfa_dna-tub-nhs_20230616_od_s02	
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_005	rccif-kge-ic_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_005	pfa
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_006	rccif-kge-ic_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_006	pfa
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_007	rccif-kge-ic_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_007	pfa
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_008	rccif-kge-ic_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_008	pfa
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_009	rccif-kge-ic_MISSINGFIX_dna-npc-tub-nhs_20231121_fm_009	pfa
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_010	rccif-kge-ic_MISSINGFIX_dna-npc-tub-nhs_20231121_fm_010	pfa
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_011	rccif-kge-ic_MISSINGFIX_dna-npc-tub-nhs_20231121_fm_011	pfa
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series00	rcc10369_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series01	rcc10369_pfa_nhs-tub-dna_20230423_od_s01	
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series02	rcc10369_pfa_nhs-tub-dna_20230423_od_s02	
