old_name	size_t	size_c	size_z	size_y	size_x	xy_mismatch	physical_size_z	physical_size_y	physical_size_x	physical_unit	physical_xy_mismatch	has_lng_lvv_in_name
rcc_6343_pfa_hs_azo49-tub_09	1	2	102	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_azo49-tub_10	1	2	214	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_00	1	2	275	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_01	1	2	168	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_02	1	2	147	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_03	1	2	75	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_04	1	2	19	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6343_pfa_hs_glypep1-tub_05	1	2	113	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20230424_rcc6604_rcc6327_chem-nhs_e7_hoechst_001	1	3	248	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc6604_rcc6327_chem-nhs_e7_hoechst_002	1	3	311	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc6604_rcc6327_chem-nhs_e7_hoechst_003	1	3	153	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc6604_rcc6327_chem-nhs_e7_hoechst_004	1	3	254	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230426_6604-6327_chem_nhs-e7-hoechst_001	1	3	165	2304	2304	False	0.3	0.108333333333333	0.108333333333333	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_001	1	4	1	1024	1024	False		0.10000000000000005	0.10000000000000005	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_002	1	4	1	2765	1895	True		0.10000000000000005	0.10000000000000005	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_003	1	4	1	3636	3636	False		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_004	1	4	1	3636	3636	False		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_005	1	4	1	3636	2765	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_006	1	4	1	3636	2765	True	0.31648336741411026	0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_007	1	4	1	3636	2765	True	0.358084342498494	0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_008	1	4	1	3636	2765	True	0.358084342498494	0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_009	1	4	1	2765	2765	False		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_010	1	4	1	2765	2765	False		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_011	1	4	1	2765	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_012	1	4	1	3636	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_013	1	4	1	3636	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_014	1	4	1	3636	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_015	1	4	1	3636	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_016	1	4	1	3636	1895	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_017	1	4	142	3636	1895	True	0.358084342498494	0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_018	1	4	1	1895	3636	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_019	1	4	121	1895	3636	True	0.358084342498494	0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_020	1	4	1	1895	3636	True		0.050000000000000024	0.050000000000000024	µm	False	False
20240212_RCC6327_DNA-tub-cent-nhs_60x_012	1	4	145	2048	2048	False	0.3146948008071384	0.05000000000000002	0.05000000000000002	µm	False	False
20240604_rccp22-27-pfa_centr-tub-hoechst_series00	1	3	143	822	731	True	0.21308	0.10129762484774667	0.10129761643835616	µm	True	True
20240604_rccp22-27-pfa_centr-tub-hoechst_series01	1	3	139	449	539	True	0.21308	0.10129761160714286	0.10129762081784387	µm	True	True
20240604_rccp22-27-pfa_centr-tub-hoechst_series02	1	3	169	504	685	True	0.21308	0.1012976143141153	0.10129761695906432	µm	True	True
20240604_rccp22-27-pfa_centr-tub-hoechst_series03	1	3	75	429	482	True	0.21308	0.10129761682242991	0.10129762993762995	µm	True	True
rcc_6327_pfa_hs_Azo49-tub_03	1	2	126	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_Azo49-tub_04	1	2	99	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_Azo49-tub_05	1	2	124	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_Azo49-tub_06	1	2	108	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_Azo49-tub_07	1	2	147	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_Azo49-tub_08	1	2	152	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_glypep1-tub_00	1	2	128	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_glypep1-tub_01	1	2	26	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_6327_pfa_hs_glypep1-tub_02	1	2	148	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20230616_RCC_1130_pfa_OD_Hoechst-tub-nhs_series00	1	3	103	1024	1024	False	0.36100000000000004	0.07095625610948192	0.07095625610948192	µm	False	False
20230616_RCC_1130_pfa_OD_Hoechst-tub-nhs_series01	1	3	43	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20230616_RCC_1130_pfa_OD_Hoechst-tub-nhs_series02	1	3	43	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20230616_RCC_1130_pfa_OD_Hoechst-tub-nhs_series03	1	3	65	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20230616_RCC_1130_pfa_OD_Hoechst-tub-nhs_series04	1	3	55	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20230802_RCC_1131_pfa_OD_Hoechst-tub-nhs_series00	1	3	109	1024	1024	False	0.36100000000000004	0.0710407917888563	0.0710407917888563	µm	False	False
20230802_RCC_1131_pfa_OD_Hoechst-tub-nhs_series01	1	3	1	1024	1024	False		0.07104115347018573	0.07104115347018573	µm	False	False
20230802_RCC_1131_pfa_OD_Hoechst-tub-nhs_series02	1	3	71	1024	1024	False	0.36100000000000004	0.04356557184750733	0.04356557184750733	µm	False	False
20230423_RCC_Vf21-85_pfa_OD_nhs-tub-Hoechst_series00	1	3	99	1024	1024	False	0.36100000000000004	0.14230449657869013	0.14230449657869013	µm	False	False
20230423_RCC_Vf21-85_pfa_OD_nhs-tub-Hoechst_series01	1	3	114	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20230423_RCC_Vf21-85_pfa_OD_nhs-tub-Hoechst_series02	1	3	101	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20230423_RCC_Vf21-85_pfa_OD_nhs-tub-Hoechst_series03	1	3	98	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20230531_RCC_1186_pfa_OD_Hoechst-tub-nhs_series00	1	3	67	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_1186_pfa_OD_Hoechst-tub-nhs_series01	1	3	74	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_1186_pfa_OD_Hoechst-tub-nhs_series02	1	3	57	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_01	1	4	70	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_02	1	4	153	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_03	1	4	57	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_04	1	4	41	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_05	1	4	111	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_06	1	4	104	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240213_bmcc_16_pfa_hs_cent-dna-nhs-tub_07	1	4	133	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20231208_bmcc41_pfa_centr-tub-hoechst_series00	1	3	187	544	620	True	0.21308000000000002	0.10129762430939226	0.10129762520193861	µm	True	True
20231208_bmcc41_pfa_centr-tub-hoechst_series01	1	3	183	544	620	True	0.21308000000000002	0.10129762430939226	0.10129762520193861	µm	True	True
20231208_bmcc41_pfa_centr-tub-hoechst_series02	1	3	232	544	713	True	0.21308	0.10129762430939226	0.10129762640449438	µm	True	True
20231208_bmcc41_pfa_centr-tub-hoechst_series03	1	3	170	544	533	True	0.21308	0.10129762430939226	0.10129763157894736	µm	True	True
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_01	1	4	40	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_02	1	4	51	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_03	1	4	47	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_04	1	4	36	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_05	1	4	27	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230718_rcc_3536_pfa_csd_hoechst_tub_nha_na_06	1	4	23	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230531_RCC_3777_pfa_OD_Hoechst-tub-nhs_series00	1	3	47	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_3777_pfa_OD_Hoechst-tub-nhs_series01	1	3	69	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_3777_pfa_OD_Hoechst-tub-nhs_series02	1	3	116	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_3777_pfa_OD_Hoechst-tub-nhs_series03	1	3	62	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series00	1	3	167	500	488	True	0.21308000000000002	0.10129761523046091	0.10129761806981519	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series01	1	3	112	500	488	True	0.21308000000000002	0.10129761523046091	0.10129761806981519	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series02	1	3	152	500	505	True	0.21308	0.10129761523046091	0.10129761904761905	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series03	1	3	199	739	659	True	0.21308000000000002	0.10129762872628727	0.10129762917933131	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series04	1	3	179	862	808	True	0.21308000000000002	0.10129761904761905	0.10129762081784387	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series05	1	3	165	597	696	True	0.21308	0.10129761744966444	0.10129762589928057	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series06	1	3	138	511	515	True	0.21308	0.1012976274509804	0.10129762645914397	µm	True	True
20230817_rcc3438-ct_pfa_centr-tub-hoechst_series07	1	3	155	511	515	True	0.21308000000000002	0.1012976274509804	0.10129762645914397	µm	True	True
20230823_rcc3438_pfa_hoechst-nhs-tub_series00	1	3	49	771	714	True	0.270155	0.10278337662337662	0.10278338008415147	µm	True	False
20230823_rcc3438_pfa_hoechst-nhs-tub_series01	1	3	49	771	714	True	0.270155	0.10278337662337662	0.10278338008415147	µm	True	True
20230823_rcc3438_pfa_hoechst-nhs-tub_series02	1	3	40	897	714	True	0.2701551282051282	0.10278337053571428	0.10278338008415147	µm	True	False
20230823_rcc3438_pfa_hoechst-nhs-tub_series03	1	3	40	897	714	True	0.2701551282051282	0.10278337053571428	0.10278338008415147	µm	True	True
20230823_rcc3438_pfa_hoechst-nhs-tub_series04	1	3	50	302	348	True	0.2701548979591836	0.10278338870431894	0.10278337175792508	µm	True	False
20230823_rcc3438_pfa_hoechst-nhs-tub_series05	1	3	50	302	348	True	0.2701548979591836	0.10278338870431894	0.10278337175792508	µm	True	True
20230823_rcc3438_pfa_hoechst-nhs-tub_series06	1	3	30	447	348	True	0.270155	0.10278336322869956	0.10278337175792508	µm	True	False
20230823_rcc3438_pfa_hoechst-nhs-tub_series07	1	3	30	447	348	True	0.270155	0.10278336322869956	0.10278337175792508	µm	True	True
20230712_7014_PFA-NHS_e7_DNA_001	1	3	172	1900	1896	True	0.16999999999999998	0.035295414462081114	0.035295414462081114	µm	False	False
20230712_7014_PFA-NHS_e7_DNA_002	1	3	216	940	940	False	0.16999999999999998	0.03536956449246365	0.03536956449246365	µm	False	False
20230423_RCC_1534_pfa_OD_nhs-tub-Hoechst_series00	1	3	41	1024	1024	False	0.3496	0.07102381231671555	0.07102381231671555	µm	False	False
20230423_RCC_1534_pfa_OD_nhs-tub-Hoechst_series01	1	3	81	1024	1024	False	0.3496	0.07102381231671555	0.07102381231671555	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_01	1	4	44	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_02	1	4	38	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_03	1	4	50	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_04	1	4	31	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_05	1	4	34	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_06	1	4	31	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_07	1	4	26	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_08	1	4	33	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_09	1	4	32	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_10	1	4	20	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_11	1	4	34	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_4_pfa_hs_cent-dna-nhs-tub_12	1	4	45	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_01	1	4	56	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_02	1	4	32	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_03	1	4	38	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_04	1	4	29	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_05	1	4	28	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_06	1	4	27	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_07	1	4	34	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_08	1	4	30	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_09	1	4	39	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_10	1	4	32	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_11	1	4	25	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240404_rcc6219-pfa_centr-tub-hoechst_series00	1	3	70	499	431	True	0.21308	0.10129763052208834	0.10129762790697673	µm	True	True
20240404_rcc6219-pfa_centr-tub-hoechst_series01	1	3	93	527	416	True	0.21308	0.10129762357414449	0.10129761445783132	µm	True	True
20240404_rcc6219-pfa_centr-tub-hoechst_series02	1	3	82	478	580	True	0.21308000000000002	0.10129763102725367	0.10129761658031089	µm	True	True
20240404_rcc6219-pfa_centr-tub-hoechst_series03	1	3	92	478	830	True	0.21308000000000002	0.10129763102725367	0.10129762364294331	µm	True	True
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series00	1	3	63	1024	1024	False	0.36100000000000004	0.07111267839687194	0.07111267839687194	µm	False	False
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series01	1	3	104	1024	1024	False	0.36100000000000004	0.07111267839687194	0.07111267839687194	µm	False	False
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series02	1	3	131	1024	1024	False	0.36100000000000004	0.07111267839687194	0.07111267839687194	µm	False	False
20230616_RCC_1217_pfa_OD_Hoechst-tub-nhs_series00	1	3	50	1024	1024	False	0.36100000000000004	0.07099780058651026	0.07099780058651026	µm	False	False
20230616_RCC_1217_pfa_OD_Hoechst-tub-nhs_series01	1	3	40	1024	1024	False	0.36100000000000004	0.07088364613880743	0.07088364613880743	µm	False	False
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series00	1	3	89	1024	1024	False	0.4484	0.14235434995112414	0.14235434995112414	µm	False	False
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series01	1	3	83	1024	1024	False	0.4484	0.14235434995112414	0.14235434995112414	µm	False	False
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series02	1	3	83	1024	1024	False	0.4484	0.14235434995112414	0.14235434995112414	µm	False	False
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series00	1	3	30	1024	1024	False	0.5016	0.09480462365591398	0.09480462365591398	µm	False	False
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series01	1	3	46	1024	1024	False	0.36100000000000004	0.09480462365591398	0.09480462365591398	µm	False	False
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series02	1	3	20	1024	1024	False	0.36100000000000004	0.04737701857282502	0.04737701857282502	µm	False	False
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series03	1	3	119	1024	1024	False	0.36100000000000004	0.0943447605083089	0.0943447605083089	µm	False	False
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_01	1	3	13	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_02	1	3	18	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_03	1	3	18	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230719_rcc_VF21-40_pfa_csd_hoechst_tub_nhs_na_01	1	4	23	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20231208_bmcc1_pfa_centr-tub-hoechst_series00	1	3	96	330	388	True	0.21308000000000002	0.10129762917933131	0.10129762273901809	µm	True	False
20231208_bmcc1_pfa_centr-tub-hoechst_series01	1	3	99	519	650	True	0.21308	0.10129762548262548	0.10129762711864407	µm	True	True
20231208_bmcc1_pfa_centr-tub-hoechst_series02	1	3	78	390	365	True	0.21308000000000002	0.10129763496143958	0.10129760989010989	µm	True	True
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_01	1	3	17	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_02	1	3	17	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
